Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indicator,School Enrollment In Primary (% net),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,7/25/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Countries,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Sub-Saharan Africa (excluding high income),,,,,,,,,,,,,,,,43.83937073,44.7106781,46.79486847,49.01290894,51.85580826,54.00363922,55.95679855,57.28504181,57.66135025,57.07201004,55.9259491,54.34677887,53.3507309,52.66064072,53.29531097,52.71276855,53.64574051,53.41913986,53.86777115,54.22013092,55.0319519,53.81164932,56.48099899,57.18478012,57.83459854,59.99011993,61.68804169,63.12356949,65.47524261,67.0874176,69.13379669,70.73168182,73.20227051,74.19927216,74.39077759,74.24369812,75.74343872,76.22010803,76.93673706,77.28756714,77.24403381,77.30532074,
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.83879089,,,,32.1198082,,
Sub-Saharan Africa,,,,,,,,,,,,,,,,43.84706879,44.71760941,46.8012886,49.01889038,51.86091995,54.00782013,55.96084976,57.28899002,57.66511917,57.07559967,55.9297905,54.35095978,53.35462952,52.66432953,53.29893875,52.71664047,53.64952087,53.42277908,53.87131882,54.22380829,55.03551102,53.81528854,56.48421097,57.18787003,57.83731079,59.99224091,61.69004059,63.12594986,65.47746277,67.0894165,69.13556671,70.73317719,73.2035675,74.20044708,74.39189911,74.24491119,75.74462891,76.22129059,76.93785095,77.28864288,77.24508667,77.30632782,
Small states,,,,,,,,,,,75.64666748,75.79160309,76.48885345,77.07965851,78.28140259,78.78588867,79.20662689,80.21318054,79.73388672,79.50784302,79.52279663,80.44190979,81.57985687,81.74858856,82.04229736,82.51251221,82.13066864,82.33500671,81.92365265,81.70195007,80.29551697,79.91694641,79.38152313,79.27420044,80.05489349,79.96157837,80.01531219,79.98245239,80.12837219,79.91197968,81.85858154,82.59941864,82.89414215,82.97608948,82.80491638,82.58525085,83.09966278,82.84272766,82.95075989,83.05209351,84.02155304,84.69789124,84.8320694,84.19509888,83.84407806,83.86492157,83.78050995,
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,96.13909912,96.11808777,,,89.80693054,92.04373932,,96.68876648,,,,,,,,,81.40473175,,,94.90914917,97.59384155,97.30687714,95.6530838,,89.56426239,90.19521332,91.21768951,91.33750153,,,90.84293365,90.96038055,90.6035614,,96.07662964
Suriname,,,,,,,,,,,,,,,,,,93.88136292,95.31622314,,,,,,,98.93511963,,98.5725708,98.7508316,,,,,,,,,,,,,,,,,83.06027985,85.01464844,83.18518066,89.24529266,92.77599335,90.38606262,89.15451813,90.13704681,90.1678772,90.12098694,92.02606964,93.31983185,
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.86786652,94.61705017,95.29337311,95.39398956,94.4123764,93.6205368,94.11103821,94.57888794,95.66143799,97.66998291,97.10923004,96.64736176,97.48735046,97.60826874,97.65818787,97.90640259,97.99810791,98.45919037,97.77079773,97.57937622,97.77426147,,
Sweden,,,,,,,,,,,,,,,,,99.43541718,,,,,,96.21250153,,,,,98.16773987,98.41821289,98.77628326,99.51596069,99.72395325,99.83867645,99.63522339,99.89829254,98.83807373,99.80345154,99.82814789,,99.77018738,99.42556,99.72499847,99.52890778,99.10214233,96.88699341,95.39293671,95.07879639,96.2506485,98.43335724,99.33548737,99.38350677,99.47860718,99.59944153,99.41316223,99.46630859,99.37574768,,
Swaziland,,,,,,,,,,,55.77222061,55.68889999,57.65311813,60.53232956,61.52886963,63.9143486,64.93308258,66.21691132,66.65093994,67.69407654,69.84242249,72.84532166,72.80732727,71.93253326,72.38143158,73.95539093,72.82447815,73.32897949,72.93338776,72.38536835,74.34575653,74.50961304,75.23016357,73.79815674,74.20501709,75.10108185,72.73284912,,,,,,,,,,,,,74.2621994,79.46993256,80.42942047,79.41207886,76.15589142,77.00978851,76.15550232,,
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,,,,,,,,,,,,,,,,,,,,84.04945374,,,,,,,,,,,,,,87.90248871,90.87541962,91.66233063,92.05771637,,91.43479919,,84.72279358,86.05773926,93.3837204,95.07054138,95.28582001,95.50624084,,,,,,,,,,,,
Syrian Arab Republic,,,,,,,,,,,,72.88040161,,81.93557739,83.57956696,83.73303986,84.46257019,85.35488892,85.05841064,84.88066864,85.78520966,85.79782104,86.06372833,86.49661255,88.33161163,89.81324005,91.45233154,94.83506775,94.70752716,95.03836823,94.73268127,95.76461792,96.16342163,96.20819855,96.43585205,96.46909332,96.37966156,95.57885742,94.04380798,93.53938293,93.86000061,94.56478882,94.88375092,91.70451355,92.51625824,92.57364655,89.91343689,91.00061798,91.73821259,92.78222656,92.94094849,,,63.24472046,,,,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,,,,,,,,,,,,,,,,24.1805191,,24.72034073,,,,,,,,,,,33.3839798,,,,,,,,37.36639023,42.72370911,47.83908081,49.76168823,51.40834045,52.60778046,56.00162125,57.52651978,,,,,,,,62.13647842,,78.87818146,,,,
East Asia & Pacific (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,91.47749329,94.03515625,95.04000092,95.7485199,95.45767212,95.17201996,94.37534332,93.49080658,92.55596924,91.38542175,90.68681335,90.19058228,92.16983795,94.05284119,94.26489258,94.53327179,96.74819183,96.46655273,96.51216888,94.34507751,93.97019958,94.99124146,95.08628845,95.46987152,95.64967346,95.85134125,95.72553253,95.36228943,95.28645325,95.41269684,95.61254883,
Europe & Central Asia (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.66596222,93.32121277,91.98047638,90.99758148,89.09098053,90.94883728,92.4138031,91.73446655,92.26959229,92.92166138,94.55386353,93.9703064,92.55095673,92.61573792,92.73490906,92.88636017,92.55838776,93.2396698,93.38964081,93.31098938,93.71338654,93.80262756,94.11422729,94.29268646,
Togo,,,,,,,,,,,,51.37060928,52.37884903,,,,,,70.40270233,71.60980988,71.90184784,,69.26280975,66.86959839,59.87305069,58.01408005,53.56068039,62.63983154,63.02531052,63.28105927,64.47058105,66.97489166,,,62.90003967,71.48477936,78.7816391,76.3685379,,85.26467896,83.71450806,86.09915161,88.39820862,86.79077911,89.07012177,88.38040924,90.40632629,88.0962677,88.9050827,,,,,,89.63632202,94.5440979,84.61652374,
Thailand,,,,,,,,,,,,,,75.50617981,75.90750885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.88327026,98.45166016,97.90419769,98.01957703,,,,,90.87940216,89.6202774,,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.88974762,94.21331787,96.52024841,96.92337036,96.90991974,97.05474091,96.61933899,95.17890167,97.53256989,97.46269989,97.88764191,97.43408966,97.58262634,97.54193115,95.31765747,94.35111237,94.34999084,97.73008728
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),,,,,,,,,,,82.2122879,82.62307739,83.12921906,83.79434967,84.34767151,84.42176056,85.03946686,86.05964661,86.61447906,88.1882782,88.47315216,89.46846771,89.48504639,89.46199036,89.45932007,89.83277893,89.8757019,90.00914764,89.81587219,89.14041901,89.68987274,90.0503006,90.95004272,91.22255707,90.76046753,90.77565765,91.31143188,89.73941803,92.7648468,93.35820007,94.15112305,94.59816742,94.43956757,93.89997101,94.02217865,93.76332855,93.29173279,92.99028015,94.40280914,94.44822693,94.67299652,94.80863953,94.23071289,92.70961761,92.65824127,92.74291229,92.7099762,
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.56426239,77.43003845,86.72440338,92.12088013,91.14778137,89.69612122,86.95819855,83.74198151,80.2086792,
Middle East & North Africa (IDA & IBRD countries),,,,,,,,,,,60.45941162,60.4539299,62.86412811,64.34909821,65.37808228,67.97234344,70.38236237,71.91806793,73.14998627,72.43991089,74.91014099,74.56516266,75.86791992,76.64552307,78.03386688,78.47518158,79.45001221,80.52706146,81.28840637,81.29402161,83.44290161,84.41742706,81.93128967,82.07129669,83.65622711,82.26621246,83.98641968,83.81397247,83.15328217,82.85650635,83.5566864,86.12326813,88.20503235,88.92643738,90.20900726,90.14241028,90.62805176,92.31905365,92.69869232,93.12460327,94.04045868,93.79618073,94.66468048,92.91599274,92.0860672,92.21688843,92.58442688,
Tonga,,,,,,,,,,,87.6900177,88.95320892,94.80097198,,89.42053986,97.2842865,,,,,,,98.73396301,90.18897247,98.92030334,96.98317719,96.76338959,,,,92.28523254,,,92.63951111,,,,,93.70030212,90.49485016,,98.63249207,,,95.43580627,98.82917023,98.71340942,,,,,,95.57910919,93.0929184,88.24008942,,,
South Asia (IDA & IBRD),,,,,,,,,,,57.51873016,57.24259949,59.14387894,62.49814987,62.30052185,63.51266861,63.94837952,65.45063782,63.01671982,63.18299866,64.27340698,65.29886627,65.3974762,66.91226959,68.06127167,68.16847229,69.69680023,68.6280365,70.86540222,73.08574677,73.25138855,73.15603638,73.45644379,74.58097076,75.49033356,75.37596893,75.30451202,75.03209686,74.02192688,74.42182922,75.81214905,75.89640808,76.56923676,80.66896057,83.08737183,84.85710907,86.19631195,87.96762085,87.61773682,87.71337891,88.18991852,87.64270782,88.85874939,89.36901093,89.85794067,90.35881042,90.63729095,
Sub-Saharan Africa (IDA & IBRD countries),,,,,,,,,,,,,,,,43.84706879,44.71760941,46.8012886,49.01889038,51.86091995,54.00782013,55.96084976,57.28899002,57.66511917,57.07559967,55.9297905,54.35095978,53.35462952,52.66432953,53.29893875,52.71664047,53.64952087,53.42277908,53.87131882,54.22380829,55.03551102,53.81528854,56.48421097,57.18787003,57.83731079,59.99224091,61.69004059,63.12594986,65.47746277,67.0894165,69.13556671,70.73317719,73.2035675,74.20044708,74.39189911,74.24491119,75.74462891,76.22129059,76.93785095,77.28864288,77.24508667,77.30632782,
Trinidad and Tobago,,,,,,,,,,,,93.11206055,92.29364014,91.55757904,91.40862274,92.24716949,95.34002686,96.05095673,94.09851074,89.40709686,86.25486755,91.30532074,92.58895111,92.5806427,91.87470245,92.1622467,90.38651276,92.41091156,93.22930145,91.84915161,90.03434753,89.61936951,89.19911194,88.32038879,,,88.66780853,88.48452759,,93.70324707,93.85691071,93.06300354,89.87798309,90.98724365,91.67431641,88.69126892,,93.50525665,94.38098145,95.23143005,95.23793793,,,,,,,
Tunisia,,,,,,,,,,,,77.87490845,,,,75.79849243,,,77.92723846,79.37117767,81.44110107,83.17407227,85.7678299,88.82736206,91.57317352,92.32026672,92.99743652,93.51648712,93.83602142,94.29734039,93.94593048,94.94950867,95.33661652,96.17458344,96.18888092,96.42446136,95.46047211,94.3375473,,93.73162842,95.43820953,97.2858429,98.53357697,98.58553314,98.69988251,98.87223816,97.40632629,96.23335266,96.41815186,97.60207367,98.9478302,99.63407135,98.81703949,98.56730652,,,,
Turkey,,,,,,,,,,,,,,,84.99411011,,,,,,,,,,,91.98293304,92.91963196,92.59667969,94.28288269,94.27301788,96.02133942,95.31539154,95.50202942,93.07034302,92.24948883,91.64530945,,80.22885132,,94.97889709,95.85532379,96.3944397,96.7181015,97.15100098,97.47792816,97.79316711,98.05828094,98.51146698,97.72824097,95.32373047,96.06362915,95.2129364,92.76284027,93.25505066,94.73918152,94.868927,,
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.7489624,,,
Tanzania,,,,,,,,,,,,,,,,,48.20814896,,,,69.86831665,68.59266663,63.71786118,62.4778595,59.29101181,56.4621315,55.16389847,53.71625137,52.07590103,51.98231125,51.32563019,50.62554169,50.70394135,49.92002869,48.71263123,48.60242081,48.70991898,49.09300995,48.54040909,48.94356918,52.46871948,57.01628113,71.65950012,79.86843872,84.01119232,88.14306641,93.27204895,,94.1414566,,87.31658173,,82.94377899,79.75639343,79.04483032,,,
Uganda,,,,,,,,,,,,,,,,,,,,37.21340179,,40.7924881,42.58641815,,,,56.82099152,,,,,,,,,,,,,,,,,,,,,,,90.83541107,87.60276031,90.34301758,,90.85495758,,,,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.61514282,88.55387878,87.99401855,89.51785278,88.3218689,87.7201767,87.47566223,87.87653351,90.37473297,92.42723846,93.45326996,93.90666199,92.43895721,,,
Upper middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,90.02203369,91.86006927,92.6486969,93.60897064,94.35462952,94.47976685,93.95400238,93.2574234,92.24388123,91.2062912,90.56271362,90.09780884,92.05310822,94.0370636,94.3637085,94.9677887,97.24656677,97.3518219,97.49543762,95.58894348,94.86688995,95.28369141,95.61077118,95.50422668,95.38536072,95.34606934,95.10986328,94.69978333,94.83891296,94.9492569,94.92942047,
Uruguay,,,,,,,,,,,,,,,,,,,,,,,,86.54428864,86.77352905,88.25395203,88.64868927,87.80394745,,,,92.00000763,93.96114349,94.65699005,93.03484344,92.54347229,92.04797363,92.19711304,,,,,,,,97.35102844,99.72325134,97.84190369,98.93073273,99.11860657,99.53833008,,,99.20471954,94.21768188,97.23867798,,
United States,,,,,,,,,,,,,,,,81.58202362,,,,,,,,,,,93.18254089,95.09078979,,,98.64874268,98.65077209,,96.71166229,96.07853699,97.03784943,95.92057037,,,94.83860016,94.74723053,94.76270294,92.86582947,92.60085297,91.33039093,91.78575134,93.09568024,94.49015808,95.11688995,93.85852814,92.71695709,91.9122467,92.05748749,91.74311829,92.19660187,92.94197845,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.82685852,88.42073059,87.95361328,88.90952301,89.43080902,91.19011688,92.53144836,93.720047,94.40953064,95.06411743,96.22541046
St. Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,93.6984024,,96.99073792,,,,,,,,99.46235657,,,,,,96.74091339,,97.83261108,97.92188263,97.1264801,96.06298828,,95.3830719,94.64138031,94.61470795,93.92923737,92.31285095,94.78634644,91.58982849,85.68865967,93.97593689,93.86753845,
"Venezuela, RB",,,,,,,,,,,,72.37773895,71.90630341,71.18592072,69.78323364,70.65112305,73.79483795,75.75411987,77.99655151,79.70381165,,,,,,,,,,,,,,,,,,,,83.58383942,85.76387787,88.27899933,91.27837372,89.97727203,90.20992279,89.34266663,89.53716278,90.75907135,88.82090759,90.77587891,91.25747681,91.56217194,91.53881073,90.8003006,90.34333801,89.47714233,86.68775177,
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,,,,,,,,,,,,,,,,,,97.33708191,90.50131226,,,93.84892273,,,,91.145401,,,,,,,,,,,,,98.97412872,98.20654297,97.23602295,95.53027344,92.9048996,,,90.07557678,91.16491699,,96.77799988,97.9510498,98.01474762,99.32473755,98.05641174,97.96511078,,,,
Vanuatu,,,,,,,,,,,,,,,,,,,,,,85.0994873,,,,,,,,75.1276474,,,,,,,,,98.05795288,97.23710632,98.58442688,98.82956696,98.40740967,98.52050781,96.4061203,98.91718292,,,,,,,,,,85.81598663,,
World,,,,,,,,,,,72.16461182,71.98349762,72.77419281,74.86437988,75.53801727,76.71579742,77.41445923,77.46575928,76.4367218,76.79329681,77.966362,78.70852661,79.12850952,79.36589813,79.60112,80.18852997,80.92121887,81.19088745,81.76940918,82.35428619,82.31144714,82.38243866,81.98300171,81.99217224,82.01262665,81.69988251,81.41525269,81.39507294,82.06620026,82.78128052,83.45443726,83.79060364,84.62415314,85.82962036,86.81401825,86.84130096,87.29593658,88.46710968,88.67282867,88.69493103,88.80245972,88.9204483,89.24973297,89.15795898,89.23799133,89.40119934,89.49295807,
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.37255096,,,,93.32949829,90.45391083,89.33712769,86.46877289,,,,,,98.36961365,,98.27191925,95.35794067,93.83905792,94.79441071,,96.02044678,95.92401886,94.85823822,
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.55039978,,64.02104187,,70.20818329,73.13996124,75.51522064,,,75.62908173,,80.44122314,,83.73036194,84.48845673,,,83.08869171,
South Africa,,,,,,,,,,,64.90313721,,,,,,,,,,,,,,,,,,,,,86.90270233,,,91.45908356,92.58482361,,,88.70944977,89.78684998,88.01283264,88.16648102,87.92106628,88.39546204,87.28276825,85.87832642,,,,,,,,,,80.02983093,,
Zambia,,,,,,,,,,,,,78.36707306,,,,80.43702698,80.30314636,79.11997986,78.59462738,78.59810638,78.6205368,78.48930359,80.07158661,81.18636322,,82.50486755,,80.43271637,,,,,,73.4076767,71.51112366,,,68.3465271,66.51104736,65.97207642,65.63596344,67.5284729,,80.18755341,88.00200653,87.26496124,88.34068298,90.06242371,85.49227905,83.38923645,86.80856323,88.46234894,86.29197693,,,,
Zimbabwe,,,,,,,,,,,,,,,,,,,,,,,97.62700653,,98.88886261,,98.34316254,,,,,,,,,,,,84.09731293,85.61483765,86.30561829,88.30666351,84.82688141,83.43972015,,,,,,,,,87.6746521,84.79389954,,,,
