Data Source,World Development Indicators
Indicator,"Primary completion rate female (% of relevant age group)"
Last Updated Date,2020-07-01
Number of Countries,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Uganda,,,,,,,,,,,,,,,,,,,,,,,28.52655,,,,29.15448,,,,,,,,,,,,,,,53.56103,56.92248,56.816,54.20214,53.75923,,51.09801,56.59532,74.14623,55.98311,53.85968,55.44292,55.76448,59.84823,,55.70804,53.81093,,,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.78869,95.93332,,,,,99.54275,96.0045,98.97956,101.20916,,,117.372,103.99466,100.41769,97.90706,94.60361,96.11787,96.8407,98.19584,104.27906,103.59474,,,,,,
Upper middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.95044,94.07405,95.00598,96.2064,94.20723,91.72034,90.7398,91.35605,91.67652,92.44379,93.64477,94.28978,93.75801,94.06993,94.45607,93.63878,94.60978,97.6628,97.2,96.29734,95.17901,95.19263,95.03478,92.39902,90.85089,92.81493,94.07422,95.29445,,
Uruguay,,,,,,,,,,,,,,,69.46354,,68.94728,71.83075,70.96543,71.21017,74.52802,,,,,88.9656,91.27464,94.65615,94.56265,94.74312,97.28613,97.45785,95.03554,96.93737,97.54082,95.91747,96.60588,97.35752,94.75984,97.639,99.72315,96.94335,97.43532,93.52411,92.87468,97.5103,100.92136,105.82055,108.38117,106.81524,104.51321,104.72425,102.74194,102.71294,104.28889,103.90305,104.32125,,,,
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.16603,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.57417,101.69438,97.29211,95.38106,96.9275,98.67635,96.33711,95.27427,91.73328,91.56287,91.79751,92.44355,95.67549,95.64246,97.63826,96.44022,97.79828,102.46732,,
St. Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.55237,113.92405,,,,105.62977,,93.30049,96.33028,102.46253,108.96018,103.27314,102.05011,101.14286,91.39535,111.22931,,
"Venezuela, RB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.75488,83.75694,,86.91505,90.69715,89.82212,,,86.34576,85.54071,,85.55354,86.92368,88.41624,94.64554,91.97767,92.33321,94.45179,98.27355,99.46324,96.23497,96.38665,95.0222,96.58501,97.75418,97.5266,97.74922,96.81315,94.6676,93.10266,,,
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,95.93496,,,,,,,,,133.84615,,,,,,,,116.94915,104,113.7931,113.21839,115.34091,94.53552,,96.42857,,90.86538,93.48837,96.33028,91.36364,97.26027,85.91549,94.14634,,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.69455,97.9974,103.21214,100.08743,98.44403,,,,,,,,,,100.45019,109.79895,105.55155,106.8896,,111.54944,,
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.98884,,72.63752,,,,96.76685,,94.44444,105.80279,,,90.20893,,,85.82646,84.47013,87.17367,86.75198,,,94.92274,,,,,,,
World,,,,,,,,,,,,,,,69.76299,70.24047,70.75562,71.47303,72.02751,72.63943,73.44989,74.1355,74.55382,75.09017,76.03589,76.48485,76.66141,76.4847,76.48858,76.09145,76.47538,76.73286,76.5793,77.44377,78.09446,77.64216,76.82149,76.53121,76.99225,77.43152,78.58244,79.72482,80.38984,81.80384,82.50642,83.44518,84.08296,85.22386,87.00506,87.93575,87.7997,87.25801,88.59903,88.91802,88.54358,88.25904,88.39552,88.65595,89.27576,,
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.87584,95.50093,95.03676,,,,,,111.10599,,101.1526,106.39374,108.67537,103.59508,,104.97866,112.0332,109.65424,109.61199,103.75218,,
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.49927,,38.28999,39.37519,43.16569,43.80979,45.66393,,,51.3542,,54.86651,,60.15179,61.38691,,,64.50009,,,,
South Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.08045,,,,,,,88.05943,82.62821,82.37334,,88.7679,92.5328,95.86746,,,,,,,,,,,89.10528,88.06849,,,,
Zambia,,,,,,,,,,,,,49.02513,51.47142,54.90196,56.68924,57.44362,60.65129,66.17777,66.06561,66.60472,68.7521,70.67912,72.28156,74.81118,,76.83359,,,,,,,,,,,,57.37897,54.98878,53.61972,,53.01361,,64.33739,68.15708,76.99379,80.63481,84.81843,79.81826,102.00436,,87.91347,78.58247,,,,,,,
Zimbabwe,,,,,,,,,,,,,,,,,,,,,,,,,72.26503,,,,,,,,,,,,,,,90.83676,,90.25725,85.99158,85.45497,,,,,,,,,97.96296,98.85495,,,,,,,
